date,idx,nonrspo,composite
2015-02-10,979.281332,826.4023628,897.9910923
2015-02-11,970.5331691,828.0883474,894.064404
2015-02-12,969.4656139,831.2070207,894.7428577
2015-02-13,974.9946672,847.047543,906.8669364
2015-02-16,975.3476312,854.6763239,909.9502675
2015-02-17,975.5428332,852.3127762,908.3183559
2015-02-18,965.9194713,846.1654736,897.9907381
2015-02-19,968.5084707,849.2924553,898.619147
2015-02-20,972.627166,850.9358099,899.2150662
2015-02-23,971.4042831,848.3402347,896.134573
2015-02-24,966.8276383,851.6959641,894.4744469
2015-02-25,970.7316403,842.1315352,895.1955797
2015-02-26,977.1580062,844.8189452,901.551045
2015-02-27,969.3421284,833.4326245,890.3010598
2015-03-02,961.28517,814.2661552,878.5540886
2015-03-03,971.8244086,817.3890817,888.2262328
2015-03-04,970.1217254,814.8017876,885.2338693
2015-03-05,963.7152272,810.6676768,878.4465231
2015-03-06,959.060044,809.5004478,876.4326096
2015-03-09,949.5056049,803.1808043,870.0899887
2015-03-10,936.8177852,799.5200198,859.1125849
2015-03-11,929.2121165,791.9483802,851.763284
2015-03-12,932.0817097,795.6746955,856.1688726
2015-03-13,925.9972453,796.4569033,851.3171384
2015-03-16,927.6786889,785.5933052,850.0760426
2015-03-17,922.6657275,783.7032542,845.8134005
2015-03-18,921.4682212,774.9749479,842.8120455
2015-03-19,924.8981871,776.1874672,846.676086
2015-03-20,924.2089428,766.5932025,843.7308923
2015-03-23,929.6721047,763.4942795,847.035128
2015-03-24,937.0460961,769.3614234,854.9456875
2015-03-25,931.7256714,762.867587,849.7708416
2015-03-26,929.4227951,760.6347842,848.0321435
2015-03-27,935.2215846,758.7586378,853.1753658
2015-03-30,931.0505444,755.6695862,848.4521758
2015-03-31,933.5354609,767.5241199,853.282326
2015-04-01,933.1444101,760.1004754,850.3570402
2015-04-02,939.9522157,762.1633935,856.7110053
2015-04-03,940.8697638,761.0811514,856.7902357
2015-04-06,947.3348008,765.6386444,862.2714093
2015-04-07,947.2646199,764.9916573,863.6092082
2015-04-08,946.9345267,767.316797,862.6985473
2015-04-09,949.3127153,764.7421549,865.0986294
2015-04-10,939.2147178,761.6044969,856.9463969
2015-04-13,928.6156259,750.4245411,846.1280977
2015-04-14,930.6799946,752.2984132,849.5283265
2015-04-15,929.8881033,753.3763376,847.6153014
2015-04-16,936.6684095,762.0787386,855.5570466
2015-04-17,942.3293221,768.870578,861.1801975
2015-04-20,937.0036621,767.0117572,856.6167186
2015-04-21,936.8409241,769.8229592,856.0846303
2015-04-22,930.9452784,772.5552203,852.2986133
2015-04-23,927.6686817,765.8598463,849.1312777
2015-04-24,938.4242794,767.7180829,859.1076808
2015-04-27,928.930783,760.1025095,851.7610399
2015-04-28,930.5525368,760.190809,854.0549846
2015-04-29,925.4026683,758.0859378,849.5654409
2015-04-30,920.0748209,760.3252025,845.2227951
2015-05-01,919.100998,758.5517461,844.0060978
2015-05-04,914.9721745,755.4435921,840.92409
2015-05-05,909.0934331,753.1206431,835.6421574
2015-05-06,915.4474857,761.837359,841.6463304
2015-05-07,906.4756207,750.2445683,832.6400989
2015-05-08,910.7224139,765.5831212,838.386723
2015-05-11,911.9078019,769.0714283,838.6278811
2015-05-12,933.0949224,776.905084,853.8806083
2015-05-13,949.4378065,790.1734814,870.5255916
2015-05-14,952.1531571,795.9261937,873.3679784
2015-05-15,954.7668559,800.087448,875.5315431
2015-05-18,951.4274494,798.1521023,873.9668619
2015-05-19,943.9780545,799.9879014,868.3317109
2015-05-20,938.3988046,795.1527972,864.6557525
2015-05-21,944.8681381,789.6002794,868.3141184
2015-05-22,944.1210346,792.3336936,868.8590508
2015-05-25,949.4967072,784.6213454,870.1416273
2015-05-26,943.8399996,779.1172466,864.693619
2015-05-27,934.7870861,770.0641107,853.9993579
2015-05-28,930.2427379,764.5925575,849.42878
2015-05-29,926.7815867,758.795842,845.0681116
2015-06-01,924.2074046,757.8072006,843.1062319
2015-06-02,932.7038631,758.2738348,849.4089719
2015-06-03,939.1274418,761.5709199,856.4692603
2015-06-04,925.7625306,759.2446448,845.1344005
2015-06-05,928.9787541,753.7487791,844.7839912
2015-06-08,911.2814391,738.5576393,828.538676
2015-06-09,904.3489134,734.4472534,822.3551656
2015-06-10,910.611538,743.1550481,830.3255266
2015-06-11,914.0407597,739.4134043,831.372719
2015-06-12,910.0427024,740.6553904,828.9002476
2015-06-15,896.5057356,715.6331892,813.3956595
2015-06-16,893.558288,719.0251393,813.8107052
2015-06-17,893.1857121,715.4126144,812.6044934
2015-06-18,900.4787396,722.6122958,819.1252176
2015-06-19,902.0288583,722.0600482,820.1055572
2015-06-22,903.5632054,715.0569553,819.2474572
2015-06-23,906.2524753,720.8284027,821.457212
2015-06-24,905.5859344,724.0584005,823.2049832
2015-06-25,903.0322015,723.599809,821.2088135
2015-06-26,901.3927596,717.2038068,818.0188097
2015-06-29,889.060052,702.8374539,806.2958958
2015-06-30,898.2317614,708.3121056,814.7538832
2015-07-01,906.3230778,715.6756979,821.863672
2015-07-02,915.2713517,722.4528938,831.8790367
2015-07-03,921.6263364,724.1132258,836.7795837
2015-07-06,912.9268991,712.764162,827.1499446
2015-07-07,911.1047798,710.2517711,825.4999355
2015-07-08,893.6126885,700.6048083,811.2611974
2015-07-09,897.8255436,703.0565285,813.958358
2015-07-10,905.2055994,706.2130003,821.0236526
2015-07-13,900.1424674,704.6887303,818.066663
2015-07-14,897.7808851,703.1898662,815.2993744
2015-07-15,899.3465783,702.9723782,816.9708497
2015-07-16,897.7484458,701.3113557,816.4934903
2015-07-17,897.0160705,701.5642516,816.0990098
2015-07-20,896.5535972,700.383913,815.332186
2015-07-21,899.8073653,706.5190509,818.9959194
2015-07-22,894.6378673,708.3853702,814.7183
2015-07-23,888.4647068,703.1466911,807.9161095
2015-07-24,884.170614,694.9909985,802.9977764
2015-07-27,875.0077737,682.089365,792.3210885
2015-07-28,863.1948572,674.1370313,780.9577392
2015-07-29,862.6089109,678.2597072,780.9313901
2015-07-30,856.3604984,675.0219966,775.2897211
2015-07-31,855.9880812,680.1832299,776.5371559
2015-08-03,850.2954576,670.8245597,769.8788604
2015-08-04,845.2530683,666.6302775,765.537798
2015-08-05,845.3173641,665.4132869,765.3114613
2015-08-06,837.8936028,656.8221027,757.6662289
2015-08-07,835.4154072,648.6923681,753.5974758
2015-08-10,829.9385915,641.1003963,748.1544568
2015-08-11,808.7594503,630.7326631,729.0987262
2015-08-12,780.576096,602.1467954,704.6225328
2015-08-13,789.7329848,610.4421832,713.1253621
2015-08-14,776.3515956,596.346021,700.0467668
2015-08-17,762.0368044,582.5597529,685.2447935
2015-08-18,759.6948887,575.5812496,682.3721037
2015-08-19,755.1163592,577.1466721,679.3077733
2015-08-20,744.4829692,563.1452393,668.8581326
2015-08-21,738.500838,551.0261771,661.8869891
2015-08-24,701.5871621,518.3429135,626.506792
2015-08-25,699.6095837,517.9408464,626.3436285
2015-08-26,692.4102061,514.46034,621.9418927
2015-08-27,710.024771,526.6112774,638.2263205
2015-08-28,718.712914,539.5273937,648.4997545
2015-08-31,721.1616128,537.5793015,647.828743
2015-09-01,716.3665264,541.1372021,643.4074579
2015-09-02,713.2012208,538.3708302,639.109941
2015-09-03,710.2925757,537.6524162,636.5863534
2015-09-04,706.8845132,531.786121,632.4412613
2015-09-07,694.7114816,520.8002242,618.4448646
2015-09-08,699.9031406,523.7251434,621.763387
2015-09-09,716.5051919,535.1168558,637.1639441
2015-09-10,706.9425059,533.8840758,630.6466648
2015-09-11,710.9565828,549.0865171,635.7185201
2015-09-14,721.4300066,567.2101723,650.4670839
2015-09-15,721.4835011,568.3504857,651.4641717
2015-09-16,721.3595121,569.2873841,651.9888035
2015-09-17,736.7934311,577.2725112,666.1855865
2015-09-18,727.4627459,584.5108188,662.3142121
2015-09-21,712.4846064,574.817155,647.9056094
2015-09-22,713.270748,565.7678717,645.9518056
2015-09-23,702.5562573,556.3487523,633.9465492
2015-09-24,703.3258689,556.3740006,634.2121129
2015-09-25,704.3122501,555.0640639,634.8301535
2015-09-28,700.5344926,553.4031362,630.7069407
2015-09-29,693.5848757,548.6914877,624.4599803
2015-09-30,714.7051424,562.0944485,644.7255897
2015-10-01,728.6620301,570.2761695,658.7082212
2015-10-02,727.3149975,570.0865863,656.3082265
2015-10-05,747.7432483,581.3281158,675.6419358
2015-10-06,758.6736228,590.2913986,685.7502408
2015-10-07,780.0810976,610.6780295,709.1971852
2015-10-08,771.3008378,597.383527,695.9977782
2015-10-09,796.9755991,616.9239813,719.5488066
2015-10-12,806.1086898,620.4779888,727.4011456
2015-10-13,801.1347621,619.7872908,722.6845754
2015-10-14,806.7797835,622.7943648,726.7478766
2015-10-15,812.1811064,635.5808025,733.9478766
2015-10-16,812.1676605,632.9793997,732.4076945
2015-10-19,809.7590767,635.8851334,729.1588128
2015-10-20,818.1259842,623.1210043,735.805659
2015-10-21,817.7478284,634.1229763,737.7759898
2015-10-22,820.9052029,636.4811638,740.4543382
2015-10-23,831.0612973,646.1471187,752.3247364
2015-10-26,836.7015845,642.3321147,758.134778
2015-10-27,821.5583582,638.4770127,744.9480821
2015-10-28,824.4104909,631.9281104,744.6309383
2015-10-29,808.3053544,626.4824942,731.145575
2015-10-30,807.9278852,627.6873303,732.1685228
2015-11-02,797.3525065,624.3127426,723.0063108
2015-11-03,806.1583365,629.4515598,731.7129496
2015-11-04,814.7042066,640.3338057,739.6654997
2015-11-05,809.0598937,640.0763319,736.1750137
2015-11-06,800.262971,641.4115521,730.0141457
2015-11-09,791.8441796,626.7434512,721.5711062
2015-11-10,787.6077722,624.4429125,719.1271189
2015-11-11,775.6021189,613.0962678,706.7872876
2015-11-12,765.4330667,618.1549194,698.6665191
2015-11-13,757.6361931,612.9591445,693.0725064
2015-11-16,751.1035324,607.9056346,688.454546
2015-11-17,755.2989563,613.0796862,691.8754339
2015-11-18,750.7938035,603.7744188,686.2639858
2015-11-19,754.3391735,610.6046294,690.7911644
2015-11-20,763.2778911,622.0322514,701.2972084
2015-11-23,762.338252,615.9146844,698.9462868
2015-11-24,766.3736009,620.0466568,703.9175564
2015-11-25,769.407686,621.9197808,707.3345635
2015-11-26,767.4939096,623.1656189,706.7409571
2015-11-27,763.5377014,611.3074285,701.351559
2015-11-30,760.6870292,605.0965637,698.3739922
2015-12-01,762.009628,614.408621,702.1693826
2015-12-02,760.284013,613.5543513,698.2331752
2015-12-03,764.0524183,606.9286619,700.136956
2015-12-04,765.8249933,606.5620192,700.9880165
2015-12-07,770.7135554,610.8305618,705.9006871
2015-12-08,759.2908541,600.6688086,694.8080754
2015-12-09,757.1711533,600.577472,692.6238956
2015-12-10,747.9177733,595.6162434,684.2464952
2015-12-11,744.6063563,590.2995361,679.5553116
2015-12-14,735.3734517,579.7873971,669.6627001
2015-12-15,736.5503178,586.8402981,672.4399549
2015-12-16,738.9946719,591.8089551,676.4678624
2015-12-17,746.6150769,598.4349339,682.6358793
2015-12-18,740.0787741,593.0584579,676.4563484
2015-12-21,749.9687769,593.1252349,683.5893389
2015-12-22,750.3889548,595.3403154,684.2838767
2015-12-23,757.2884095,604.4103795,692.4713879
2015-12-24,759.9547754,604.9290329,694.5335392
2015-12-25,760.011506,605.2272953,694.5789103
2015-12-28,757.440923,613.1651176,695.5250074
2015-12-29,758.948864,615.6700413,697.1167156
2015-12-30,770.1631221,617.0686018,703.0452115
2015-12-31,770.737675,619.1741197,704.1651949
2016-01-01,770.737675,619.1741197,704.1651949
2016-01-04,747.3195686,603.8041784,682.1952738
2016-01-05,761.5187295,628.9932424,702.3880613
2016-01-06,752.2453425,637.1163066,697.4294844
2016-01-07,736.5037628,626.7078969,683.2234596
2016-01-08,744.2319251,630.6842639,690.8196955
2016-01-11,736.5130443,624.2582814,683.1902592
2016-01-12,733.7452678,621.4337059,681.3528754
2016-01-13,735.2197252,619.9610488,681.8069795
2016-01-14,728.4910745,615.2618259,673.0593847
2016-01-15,725.616052,618.4594442,670.3627846
2016-01-18,726.8835142,614.2141851,671.314437
2016-01-19,737.328039,621.1095881,681.7184598
2016-01-20,718.4129697,601.274821,662.5171215
2016-01-21,717.9861317,593.414426,659.9250678
2016-01-22,735.4973923,612.1126863,678.5155525
2016-01-25,732.7768729,614.0635909,675.7793357
2016-01-26,732.2325672,602.6142179,672.9136766
2016-01-27,747.2940525,613.040557,681.5149885
2016-01-28,764.4572125,624.9005074,699.5133556
2016-01-29,795.7642365,643.9672628,729.5740812
2016-02-01,794.9799386,645.4070826,730.5303508
2016-02-02,782.3958316,633.9210642,715.8385163
2016-02-03,777.1146785,628.2201031,709.96753
2016-02-04,804.0997205,646.8840537,736.3641631
2016-02-05,811.8923403,640.8504997,742.7774435
2016-02-08,809.7477885,639.8923402,741.5924255
2016-02-09,814.1230721,637.7121751,744.0705225
2016-02-10,804.9519199,643.1932241,737.1155613
2016-02-11,802.3325988,635.8762458,731.58825
2016-02-12,798.5071899,632.7705325,727.3736613
2016-02-15,817.7147753,650.1335924,745.0590795
2016-02-16,833.3366504,658.255028,755.2552762
2016-02-17,827.1615975,657.6390738,751.8972186
2016-02-18,837.7345323,661.8364462,761.0504349
2016-02-19,828.2881918,653.7273128,752.7664012
2016-02-22,832.410856,655.7646206,756.2760438
2016-02-23,826.3463444,647.3699696,748.1443756
2016-02-24,822.3225642,635.6342157,743.3522473
2016-02-25,816.7245298,618.2277128,733.4790016
2016-02-26,821.7232028,611.169961,735.2537715
2016-02-29,822.4195788,610.631439,734.8977879
2016-03-01,829.3498293,619.9118087,742.3483289
2016-03-02,840.429593,618.6293696,747.0725496
2016-03-03,853.0280063,622.8858085,758.2623611
2016-03-04,864.6774008,628.3406203,767.5590968
2016-03-07,875.9553598,628.4602606,772.9643074
2016-03-08,863.7292554,616.3769587,760.6717165
2016-03-09,864.3574984,624.619569,763.6681786
2016-03-10,885.9290311,647.2754119,783.8175608
2016-03-11,902.1047655,652.6844556,797.8737249
2016-03-14,900.2424912,659.710144,797.9941118
2016-03-15,888.7900325,655.2029748,789.8438158
2016-03-16,890.6705843,653.4285406,791.0080152
2016-03-17,914.9117689,670.6624572,813.6799249
2016-03-18,915.340187,673.2685495,813.8213181
2016-03-21,913.04334,681.2335373,813.2639863
2016-03-22,927.7377196,691.7623628,825.6931122
2016-03-23,925.9694541,689.9827746,823.2132252
2016-03-24,916.7150744,677.9718052,813.4185052
2016-03-25,912.2456467,676.6119313,808.9188334
2016-03-28,912.3763018,678.0961644,808.9489319
2016-03-29,914.0068789,687.4211216,811.9281729
2016-03-30,936.7451902,701.237151,832.7150696
2016-03-31,935.5433077,704.4868772,830.8957683
2016-04-01,935.7490022,705.1318806,831.3921448
2016-04-04,930.7522581,703.047885,830.1719969
2016-04-05,924.2125989,697.0469507,824.025682
2016-04-06,928.3807729,694.2797583,825.1160488
2016-04-07,930.6976802,697.5058469,824.8427713
2016-04-08,927.7879825,700.2470435,824.6361373
2016-04-11,927.5450495,699.9051985,824.4280282
2016-04-12,927.9843459,697.6811777,822.1898352
2016-04-13,936.4527449,699.1053286,828.1095061
2016-04-14,930.47688,696.4160898,822.5333626
2016-04-15,931.7936808,691.8949535,823.3210474
2016-04-18,927.815997,686.891316,818.8002301
2016-04-19,939.4749377,691.9864791,828.0468041
2016-04-20,943.1171962,693.6262208,828.5916752
2016-04-21,946.1463444,691.7151584,830.5966496
2016-04-22,941.9279829,688.1522084,826.0575007
2016-04-25,935.7359324,682.7359293,820.120142
2016-04-26,934.6608139,674.75304,815.1907021
2016-04-27,938.0433673,677.8143667,819.8976243
2016-04-28,934.8348695,676.7112874,819.7627751
2016-04-29,932.221524,672.4107432,819.1179415
2016-05-02,927.9522302,673.1407006,817.8059882
2016-05-03,908.763611,662.6024231,801.363565
2016-05-04,894.2337787,653.5868491,786.4312171
2016-05-05,891.4098708,649.5930131,781.2317201
2016-05-06,889.7976694,650.7910536,780.4613492
2016-05-09,885.2680345,646.7549048,773.1035562
2016-05-10,878.0215501,636.7210917,763.4932356
2016-05-11,881.019065,640.6230181,764.9681349
2016-05-12,879.4931863,645.6522736,766.3345218
2016-05-13,870.3561619,637.5322315,755.5510506
2016-05-16,866.7299882,630.0345081,751.4601151
2016-05-17,876.8495849,635.7407607,761.7220628
2016-05-18,868.6705434,622.2500142,751.0137938
2016-05-19,859.7500013,614.9531164,744.9716217
2016-05-20,856.8462092,613.1053879,741.4561927
2016-05-23,864.8641348,613.5732892,749.3567183
2016-05-24,848.9937926,602.6714771,734.9982829
2016-05-25,858.0459205,606.4336779,741.4642803
2016-05-26,865.126611,608.4034912,746.9855187
2016-05-27,867.5880806,612.7704956,751.0265314
2016-05-30,859.6856056,606.0622752,742.0236268
2016-05-31,855.3037404,603.5847249,739.9451857
2016-06-01,853.0727635,599.8448288,736.8898792
2016-06-02,865.1166692,605.1938183,747.0679551
2016-06-03,869.9652412,608.09768,752.0523361
2016-06-06,874.6302503,614.6209178,758.3668468
2016-06-07,893.8705437,633.9336238,779.7722201
2016-06-08,895.5648504,635.2417992,780.4669128
2016-06-09,890.136668,631.322093,775.2904019
2016-06-10,883.5389897,626.3458244,768.2990057
2016-06-13,871.9446395,618.3494602,758.0297856
2016-06-14,862.3209476,617.2446912,752.1049917
2016-06-15,864.4880723,618.3411723,755.028253
2016-06-16,853.7094436,615.1509519,747.2685416
2016-06-17,856.0935238,614.9603338,748.5941049
2016-06-20,869.1394693,625.4934584,762.9713919
2016-06-21,864.7586531,624.501985,758.8379887
2016-06-22,861.660102,623.3717664,756.5069406
2016-06-23,867.5606029,626.6107775,761.0229156
2016-06-24,838.0972024,607.1186385,737.7791097
2016-06-27,827.9957464,606.7141377,732.1652596
2016-06-28,839.0121948,615.9692789,742.6243203
2016-06-29,842.4910931,623.9248691,748.3673251
2016-06-30,851.9968309,623.2817379,752.8770039
2016-07-01,858.766475,623.6027104,757.1327477
2016-07-04,867.3784652,626.3512905,763.9842257
2016-07-05,857.9713705,624.1269711,757.422659
2016-07-06,856.6699051,623.4841745,756.5546084
2016-07-07,852.7575215,623.9991177,753.566434
2016-07-08,850.3570227,616.5021768,748.882701
2016-07-11,851.638087,620.394465,752.4706184
2016-07-12,856.7184607,620.5798337,756.1736276
2016-07-13,864.3336233,624.4937721,762.0768192
2016-07-14,869.4266892,627.2637753,765.7514425
2016-07-15,865.7764439,630.5463647,764.3839482
2016-07-18,873.4692263,641.4235614,771.363291
2016-07-19,866.0357154,636.2405487,766.6044455
2016-07-20,853.1302603,638.0612458,757.5796823
2016-07-21,850.8246445,631.2248177,752.6831494
2016-07-22,847.1842836,629.8909228,749.1894874
2016-07-25,844.8928071,632.1712086,749.22646
2016-07-26,841.4644264,629.7474545,745.5596465
2016-07-27,847.4130776,627.6717626,748.5284459
2016-07-28,848.2877475,633.6845989,751.5643892
2016-07-29,849.8995226,628.2183122,749.9776156
2016-08-01,857.1631589,636.3896137,759.4863613
2016-08-02,853.460823,634.7545081,756.7374058
2016-08-03,846.8468782,634.5505663,751.888874
2016-08-04,852.5506811,635.1559993,753.4967595
2016-08-05,853.7631209,647.0941214,762.6140204
2016-08-08,853.165544,645.1002475,760.8765528
2016-08-09,854.8032724,648.0258101,762.4276235
2016-08-10,862.6213901,655.6041127,770.5943826
2016-08-11,863.2529568,655.382878,771.7626245
2016-08-12,857.513499,656.2814454,769.1268455
2016-08-15,864.7760763,668.1346683,778.8449441
2016-08-16,878.3946165,676.4902187,789.9157586
2016-08-17,870.4573153,672.9069294,783.7916062
2016-08-18,877.4540185,684.8956819,792.1019157
2016-08-19,878.6049407,689.0924787,794.7634906
2016-08-22,881.2647093,686.9547911,795.1736578
2016-08-23,876.8639987,681.0361816,790.9354001
2016-08-24,872.9768048,677.6269686,786.6040491
2016-08-25,872.8408968,672.5754826,784.592504
2016-08-26,874.4161373,674.3170268,785.2196632
2016-08-29,861.5501725,661.4621829,773.0999637
2016-08-30,860.0150498,668.661202,775.1372494
2016-08-31,870.6786525,669.5340215,781.1190951
2016-09-01,863.8099125,656.2920031,772.9259249
2016-09-02,864.9384572,656.9864597,774.0418039
2016-09-05,875.8344753,664.5414405,784.8138996
2016-09-06,884.8268958,669.1673187,794.0217055
2016-09-07,884.6335098,667.9332987,793.2455372
2016-09-08,890.9982597,668.6957726,797.8963079
2016-09-09,880.8200154,666.2125041,791.2927465
2016-09-12,880.0286287,665.288244,790.8972619
2016-09-13,867.4920691,652.8642072,777.8091069
2016-09-14,863.2793132,646.7257137,773.1785567
2016-09-15,862.5949572,648.8055585,771.3736724
2016-09-16,870.276727,648.7091327,775.2921044
2016-09-19,875.3126714,650.2866959,779.1528185
2016-09-20,871.2999898,649.3869365,777.7473171
2016-09-21,874.5490284,657.6354745,782.3627556
2016-09-22,878.345561,668.8702586,789.8502416
2016-09-23,878.3134404,667.147982,789.1265046
2016-09-26,875.8882189,667.0021511,787.8503539
2016-09-27,875.0852571,664.4742533,788.2939392
2016-09-28,874.9401449,666.1426393,788.0400151
2016-09-29,873.4305219,668.8170811,788.1895431
2016-09-30,869.0758609,660.7435031,781.7083803
2016-10-03,869.1217896,661.3667578,782.1966857
2016-10-04,869.951626,663.8721702,784.3218014
2016-10-05,867.9274752,662.9130373,779.6777745
2016-10-06,868.5482814,665.1620239,778.4568547
2016-10-07,869.0308502,661.4123482,778.8732178
2016-10-10,867.4223062,656.46274,777.7172616
2016-10-11,862.7920226,656.3787724,774.9851726
2016-10-12,851.8822993,654.6035165,767.8699088
2016-10-13,850.781587,647.9543098,763.5288901
2016-10-14,856.3704153,655.6048391,769.1952149
2016-10-17,861.9002981,655.6040785,772.1087129
2016-10-18,870.1683322,664.3718883,780.9927448
2016-10-19,869.3664421,658.5514288,779.6026197
2016-10-20,867.9678314,657.7129904,778.6084267
2016-10-21,865.8663846,651.9010977,775.2160421
2016-10-24,877.795521,656.1121054,784.7352056
2016-10-25,905.8054233,662.5410576,800.298617
2016-10-26,902.0365334,665.6050004,797.7123862
2016-10-27,900.3623549,663.9758173,795.6106937
2016-10-28,897.4295101,662.0378751,792.7502414
2016-10-31,895.7325156,654.6848629,789.5374445
2016-11-01,893.8265453,654.6616141,787.2927978
2016-11-02,883.3383318,640.4399869,775.383852
2016-11-03,881.6169731,645.8043102,775.050277
2016-11-04,875.2618185,643.9959985,770.8113817
2016-11-07,877.8350423,642.5908807,771.7121606
2016-11-08,888.4200848,644.6680682,781.5485076
2016-11-09,874.052548,633.5057196,767.6571656
2016-11-10,877.2031025,637.2131886,769.97414
2016-11-11,878.1090134,637.8237176,770.4846881
2016-11-14,881.4694304,634.011405,770.5559274
2016-11-15,876.9739918,630.3873544,768.2051119
2016-11-16,878.1785169,627.4973494,767.4230928
2016-11-17,884.2211009,623.5788131,769.0254971
2016-11-18,873.4715086,619.9533231,760.5895498
2016-11-21,872.904629,619.8042454,760.1499869
2016-11-22,880.0546745,611.7713197,762.4850024
2016-11-23,879.3281164,604.3227482,760.0794538
2016-11-24,887.5661723,610.4604928,766.6238857
2016-11-25,901.4049403,610.0270957,775.8948119
2016-11-28,901.8530936,603.275582,774.2039794
2016-11-29,897.9491074,603.4723588,772.512785
2016-11-30,889.6950871,603.7623266,767.4463525
2016-12-01,896.2938904,607.3679746,774.3708072
2016-12-02,895.5373076,615.9902539,776.9379793
2016-12-05,905.135263,622.1732361,785.5490414
2016-12-06,903.8700841,621.9571517,785.7423816
2016-12-07,909.2737613,621.6703239,788.5800654
2016-12-08,909.461187,624.3468814,788.7231887
2016-12-09,903.5146397,625.9889567,783.6760455
2016-12-12,909.0278997,626.3404063,788.4612342
2016-12-13,912.3854099,626.9695578,790.4946256
2016-12-14,911.5930862,627.1859891,789.8457073
2016-12-15,902.2612038,625.4420924,781.5390106
2016-12-16,903.1473295,627.6249778,782.8941776
2016-12-19,905.8450729,622.5659314,782.1108615
2016-12-20,905.5473259,624.8740513,784.5966687
2016-12-21,892.1466756,619.2148301,775.8202461
2016-12-22,897.33431,618.2952215,775.9556039
2016-12-23,894.092961,614.8087366,770.0008014
2016-12-26,894.0665531,614.2861921,769.9463607
2016-12-27,896.7681354,613.7708128,773.5122494
2016-12-28,896.0296909,616.1479886,772.8575687
2016-12-29,902.1329834,617.4232105,777.2542867
2016-12-30,907.2305205,618.3991636,779.1961089
2017-01-02,906.380722,618.3991636,778.7796285
2017-01-03,904.2499776,617.0122844,779.1600906
2017-01-04,908.785376,623.1965588,783.3404443
2017-01-05,922.1389571,632.6705574,794.7596481
2017-01-06,919.1091161,628.6906512,791.3190085
2017-01-09,921.3568759,629.4619819,794.8499194
2017-01-10,926.3053572,635.8865882,799.0293116
2017-01-11,925.7348194,639.4195506,799.5105691
2017-01-12,930.6152573,646.2178684,805.7796959
2017-01-13,936.1568188,642.0105715,806.8704346
2017-01-16,931.137518,634.9026207,800.3766874
2017-01-17,938.9635464,637.7847313,804.9747823
2017-01-18,952.5927882,645.1438229,814.5000662
2017-01-19,950.3109959,648.4835234,813.9830338
2017-01-20,951.259218,642.9376661,814.3066532
2017-01-23,953.8214764,643.7785337,814.879216
2017-01-24,961.6731359,645.6740507,822.7257206
2017-01-25,964.2481725,642.8458452,822.9447267
2017-01-26,964.3045531,641.6120004,822.2976589
2017-01-27,964.1417651,642.999878,823.1014643
2017-01-30,967.9972464,643.5829803,825.0862633
2017-01-31,969.6566717,645.7467031,825.0230253
2017-02-01,971.8183728,644.9054737,827.5828349
2017-02-02,979.4863922,651.9282137,833.7925995
2017-02-03,984.6772017,656.9610638,838.4086605
2017-02-06,989.3850979,658.1542062,842.1932088
2017-02-07,980.5488554,653.7785833,835.8682529
2017-02-08,980.1800508,654.7190474,835.9442775
2017-02-09,982.5719656,653.1167523,837.7077554
2017-02-10,986.4874382,655.9664246,840.6530043
2017-02-13,986.5352247,653.99431,839.5440873
2017-02-14,985.1749726,651.3082524,838.029816
2017-02-15,985.6797638,653.0531401,839.0178022
2017-02-16,985.7410603,651.7046195,839.1359981
2017-02-17,977.141025,644.192454,832.1370976
2017-02-20,973.5462231,644.4743947,826.9657406
2017-02-21,958.4218904,639.5857413,814.0861811
2017-02-22,953.3280204,635.313593,810.7969637
2017-02-23,953.2733354,630.2311421,810.0630584
2017-02-24,959.2087462,624.4007027,812.2990788
2017-02-27,959.8374485,626.9251111,812.3757665
2017-02-28,952.5416319,623.2839587,808.0349113
2017-03-01,950.5078971,619.5814149,805.3301829
2017-03-02,955.9372719,620.9817245,809.8342368
2017-03-03,946.607319,618.8981479,802.2616644
2017-03-06,948.2806818,625.033764,803.8504692
2017-03-07,957.050137,624.8873651,810.2505093
2017-03-08,950.8789701,623.7896674,806.4771989
2017-03-09,946.3160733,618.6694235,801.1669058
2017-03-10,945.7876178,617.546434,801.0321792
2017-03-13,949.9698083,617.6518338,806.3809903
2017-03-14,944.3697394,619.2056265,801.7282567
2017-03-15,946.5106963,619.5170228,804.7658405
2017-03-16,955.8841463,626.4152384,814.0145368
2017-03-17,957.1364054,629.6255148,814.2880736
2017-03-20,961.309886,631.6636662,818.2798555
2017-03-21,964.0900364,632.6234389,819.4530625
2017-03-22,960.9236125,631.8679238,816.9118067
2017-03-23,962.0213329,629.3991256,817.2476955
2017-03-24,957.4935962,627.552789,813.9433816
2017-03-27,956.7939757,625.0456657,812.2485543
2017-03-28,959.7668266,626.4001668,815.3580347
2017-03-29,962.3818358,630.8760475,818.1188244
2017-03-30,963.2473013,632.2619242,819.4736512
2017-03-31,961.4403197,630.8190945,816.6965602
2017-04-03,964.3633682,631.2913439,818.8238038
2017-04-04,961.4878034,632.6262238,816.450259
2017-04-05,960.5169831,634.7230463,816.2920386
2017-04-06,956.977411,632.3755699,812.7415321
2017-04-07,954.9356543,631.0789806,810.3799797
2017-04-10,947.9507348,629.8393975,805.4339868
2017-04-11,943.0401441,627.8269354,801.0096867
