latitude,longitude,acq_date
11.23071,-72.40195,7/8/20
5.77361,-72.87904,7/9/20
11.13838,-72.57086,7/9/20
11.03617,-72.65057,7/9/20
11.05052,-72.7194,7/9/20
5.77831,-72.8749,7/9/20
3.00097,-73.53459,7/9/20
2.27614,-76.01671,7/9/20
2.08026,-75.83057,7/9/20
5.53177,-69.72932,7/9/20
5.53249,-69.7243,7/9/20
5.21155,-69.43861,7/9/20
5.2097,-71.89915,7/9/20
5.87219,-69.46516,7/9/20
5.77309,-72.87968,7/9/20
4.77556,-71.62521,7/9/20
4.82874,-71.40156,7/9/20
4.84286,-71.39198,7/9/20
5.99785,-69.51114,7/9/20
2.86795,-75.28661,7/9/20
2.62642,-75.56097,7/9/20
4.9944,-71.29762,7/9/20
4.99826,-71.32957,7/9/20
5.3701,-69.80609,7/9/20
5.36941,-69.81101,7/9/20
5.36803,-69.82081,7/9/20
5.38413,-69.80813,7/9/20
5.38343,-69.81304,7/9/20
5.38742,-69.81859,7/9/20
5.39586,-69.85972,7/9/20
5.39516,-69.8646,7/9/20
5.40122,-69.8555,7/9/20
5.40052,-69.86038,7/9/20
5.39982,-69.86526,7/9/20
5.26769,-68.00506,7/9/20
5.88088,-70.39525,7/9/20
5.88607,-70.3913,7/9/20
5.77795,-70.45677,7/9/20
5.7752,-70.45944,7/9/20
5.7797,-70.46007,7/9/20
5.9375,-70.49458,7/9/20
4.8917,-70.46372,7/9/20
4.8955,-70.46871,7/9/20
0.03921,-70.07253,7/9/20
5.73996,-69.74413,7/9/20
5.73595,-69.73845,7/9/20
5.73194,-69.73273,7/9/20
5.20566,-71.89859,7/9/20
6.56035,-71.75613,7/9/20
3.35002,-76.23016,7/9/20
3.35333,-76.23065,7/9/20
3.99538,-76.40519,7/9/20
4.94791,-74.88722,7/9/20
5.12051,-74.49868,7/9/20
3.05402,-72.80504,7/9/20
3.01845,-76.64818,7/9/20
6.19531,-68.94621,7/9/20
6.1949,-68.94911,7/9/20
6.18988,-68.94839,7/9/20
6.19029,-68.94549,7/9/20
5.60572,-70.5882,7/9/20
5.57915,-70.61579,7/9/20
5.58039,-70.60705,7/9/20
4.58146,-70.43542,7/9/20
2.6355,-72.08283,7/9/20
5.23799,-70.43272,7/9/20
5.24442,-70.42,7/9/20
5.24376,-70.42444,7/9/20
5.24311,-70.42889,7/9/20
5.24246,-70.43333,7/9/20
5.24181,-70.43777,7/9/20
5.25599,-70.40343,7/9/20
5.25533,-70.40789,7/9/20
5.25206,-70.43013,7/9/20
5.24079,-70.43221,7/9/20
5.24018,-70.43665,7/9/20
5.24712,-70.41948,7/9/20
5.2465,-70.42393,7/9/20
5.25346,-70.40672,7/9/20
5.2567,-70.41628,7/9/20
5.25421,-70.4341,7/9/20
8.08154,-72.59422,7/9/20
9.65774,-75.29474,7/9/20
8.35193,-73.59518,7/9/20
11.19374,-72.66501,7/9/20
11.07997,-72.67983,7/9/20
11.13682,-72.57246,7/9/20
8.45245,-72.69765,7/9/20
8.35759,-73.60891,7/9/20
8.40375,-72.7238,7/9/20
9.60647,-75.22256,7/9/20
10.18705,-73.36424,7/9/20
9.51253,-74.97217,7/9/20
10.18634,-73.36934,7/9/20
10.34763,-74.31614,7/9/20
8.49905,-74.30576,7/9/20
11.19289,-72.66366,7/9/20
8.2364,-73.81233,7/9/20
8.35752,-73.61008,7/9/20
9.68019,-74.83887,7/9/20
10.43808,-73.19881,7/9/20
9.68049,-74.98782,7/9/20
9.6796,-74.98682,7/9/20
9.92494,-74.85925,7/9/20
9.6059,-75.27614,7/9/20
10.02828,-75.52521,7/9/20
10.16027,-73.99701,7/9/20
10.16092,-73.99232,7/9/20
10.12689,-73.8792,7/9/20
9.96661,-74.30046,7/9/20
9.98751,-74.67773,7/9/20
10.462,-73.9949,7/9/20
11.13261,-72.5719,7/9/20
11.26605,-72.66669,7/9/20
10.42788,-73.98915,7/9/20
10.46169,-73.99345,7/9/20
8.24969,-72.63293,7/9/20
8.39974,-72.72324,7/9/20
7.89073,-72.57316,7/10/20
11.00162,-72.7104,7/10/20
9.75857,-73.47604,7/10/20
10.98114,-72.7227,7/10/20
11.04592,-72.71885,7/10/20
11.08509,-72.6795,7/10/20
11.08654,-72.67719,7/10/20
11.08424,-72.67527,7/10/20
10.99711,-72.71081,7/10/20
10.99579,-72.71174,7/10/20
11.00293,-72.7094,7/10/20
9.76429,-73.47495,7/10/20
7.89322,-72.57135,7/10/20
9.66917,-75.54137,7/10/20
5.77874,-72.88326,7/10/20
8.08298,-72.59776,7/10/20
5.90012,-69.44498,7/10/20
8.13739,-72.91817,7/10/20
5.46298,-67.73375,7/10/20
4.9094,-69.13484,7/10/20
3.5077,-75.33933,7/10/20
4.91298,-69.13537,7/10/20
4.531,-69.68716,7/10/20
3.49883,-71.40678,7/10/20
10.4263,-73.06594,7/10/20
10.2189,-74.29416,7/10/20
10.21945,-74.29062,7/10/20
4.58669,-69.21724,7/10/20
4.58965,-69.22177,7/10/20
4.68723,-69.76081,7/10/20
4.8298,-68.38371,7/10/20
10.1759,-73.77891,7/10/20
9.67975,-74.9875,7/10/20
0.22604,-70.16196,7/10/20
3.08948,-72.92215,7/10/20
3.15364,-72.78792,7/10/20
3.15698,-72.78842,7/10/20
3.15644,-72.79194,7/10/20
3.16031,-72.78893,7/10/20
3.49831,-71.41024,7/10/20
3.15978,-72.79244,7/10/20
3.16312,-72.79295,7/10/20
9.10635,-73.35325,7/10/20
8.81367,-73.24975,7/10/20
4.21694,-70.47186,7/10/20
9.64512,-75.25278,7/10/20
9.60197,-75.21515,7/10/20
9.67711,-73.14941,7/10/20
4.5924,-69.34885,7/10/20
9.74429,-73.0433,7/10/20
8.73145,-73.54261,7/10/20
4.73221,-68.96652,7/10/20
3.07354,-72.26588,7/10/20
3.02031,-72.01466,7/10/20
9.67968,-75.30122,7/10/20
9.6796,-75.30087,7/10/20
5.77347,-72.88098,7/10/20
4.40486,-70.17986,7/10/20
11.49524,-72.93032,7/10/20
11.0817,-72.67673,7/10/20
10.76231,-74.33896,7/10/20
11.26598,-72.76057,7/10/20
10.4285,-73.99212,7/10/20
10.98556,-74.69352,7/10/20
10.9889,-74.69405,7/10/20
11.13408,-72.57572,7/10/20
10.985,-74.69711,7/10/20
8.25861,-76.13474,7/11/20
3.37306,-73.17599,7/11/20
3.36938,-73.17118,7/11/20
11.33105,-72.31372,7/11/20
3.37043,-73.19267,7/11/20
3.5343,-73.75676,7/11/20
3.53182,-73.75491,7/11/20
4.30814,-75.10082,7/12/20
5.18816,-73.87939,7/12/20
5.19095,-73.87527,7/12/20
11.08455,-72.67568,7/12/20
5.19928,-73.86272,7/12/20
11.08513,-72.67928,7/12/20
11.08178,-72.67989,7/12/20
11.14643,-72.53482,7/12/20
2.96585,-75.25172,7/12/20
1.34166,-74.17242,7/12/20
1.66116,-74.09234,7/12/20
1.33511,-74.17138,7/12/20
1.52167,-74.13305,7/12/20
1.5211,-74.13213,7/12/20
7.96945,-72.45922,7/13/20
8.08394,-72.59485,7/13/20
8.07808,-72.60365,7/13/20
8.04541,-72.42023,7/13/20
8.04381,-72.42087,7/13/20
8.79823,-72.95335,7/13/20
11.13717,-72.57227,7/13/20
11.14079,-72.57174,7/13/20
11.20866,-72.91615,7/13/20
11.20926,-72.91515,7/13/20
5.36996,-68.97221,7/13/20
11.03522,-72.64506,7/13/20
3.12042,-72.30756,7/13/20
2.10576,-73.80743,7/13/20
3.38077,-72.2206,7/13/20
3.38438,-72.19493,7/13/20
3.37783,-72.19846,7/13/20
3.37843,-72.19416,7/13/20
3.37248,-72.1934,7/13/20
3.3826,-72.22235,7/13/20
3.38108,-72.19167,7/13/20
3.38045,-72.19598,7/13/20
3.3745,-72.19523,7/13/20
3.37513,-72.19093,7/13/20
3.18426,-72.87689,7/13/20
3.18368,-72.88074,7/13/20
3.1809,-72.87931,7/13/20
3.18604,-72.8838,7/13/20
3.36487,-72.58476,7/13/20
3.12399,-73.20396,7/13/20
3.12311,-73.20684,7/13/20
1.777,-73.92478,7/13/20
1.9427,-73.85463,7/13/20
3.43965,-72.10529,7/13/20
3.43903,-72.10966,7/13/20
3.44028,-72.10092,7/13/20
3.43431,-72.10003,7/13/20
3.42835,-72.09909,7/13/20
3.19322,-72.53998,7/13/20
3.19204,-72.54805,7/13/20
3.51447,-71.40403,7/13/20
3.44437,-72.19919,7/13/20
3.43252,-72.19729,7/13/20
9.60528,-75.24191,7/13/20
9.80393,-75.03112,7/13/20
8.96693,-72.80976,7/13/20
9.58983,-75.24234,7/13/20
4.47183,-74.93943,7/13/20
4.38455,-74.7309,7/13/20
4.38497,-74.72794,7/13/20
9.96195,-75.03629,7/13/20
9.99349,-73.18729,7/13/20
11.29352,-72.99341,7/13/20
4.3458,-75.1471,7/13/20
8.93366,-72.87766,7/13/20
9.60844,-75.25966,7/13/20
8.93374,-72.87617,7/13/20
4.34469,-75.14418,7/13/20
4.92532,-74.87207,7/13/20
10.59245,-72.92619,7/13/20
3.50919,-72.65069,7/13/20
7.58094,-74.78739,7/13/20
7.58049,-74.79069,7/13/20
7.61556,-74.77148,7/13/20
7.61414,-74.77137,7/13/20
3.50978,-72.64668,7/13/20
9.83555,-75.04068,7/13/20
9.83826,-75.04165,7/13/20
9.66537,-75.31835,7/13/20
9.56266,-75.16105,7/13/20
6.33366,-74.74879,7/13/20
7.23416,-74.02003,7/13/20
7.25284,-74.00743,7/13/20
6.33387,-74.75068,7/13/20
9.83657,-75.09935,7/13/20
9.589,-75.24298,7/13/20
8.9934,-74.11935,7/13/20
8.99638,-74.11895,7/13/20
3.62229,-72.2342,7/13/20
6.39773,-74.94189,7/13/20
9.10024,-73.97608,7/13/20
10.59193,-72.93053,7/13/20
9.10405,-73.97731,7/13/20
3.68144,-71.68559,7/13/20
3.68074,-71.69032,7/13/20
3.68086,-71.688,7/13/20
8.52218,-73.99991,7/13/20
9.571,-75.13844,7/13/20
9.56221,-75.16447,7/13/20
9.63212,-75.2426,7/13/20
5.29049,-74.62024,7/13/20
9.56026,-75.22129,7/13/20
5.15199,-68.45219,7/14/20
5.47847,-73.52676,7/14/20
7.89279,-72.5687,7/14/20
10.8379,-73.24425,7/14/20
7.89351,-72.5737,7/14/20
3.93259,-73.68832,7/14/20
8.04415,-72.42144,7/14/20
7.89206,-72.56365,7/14/20
5.1555,-68.45167,7/14/20
2.70364,-76.54379,7/14/20
5.29818,-70.40495,7/14/20
5.299,-70.39922,7/14/20
5.29757,-70.40926,7/14/20
5.30319,-70.40562,7/14/20
3.7868,-75.35343,7/14/20
5.8334,-70.45095,7/14/20
5.83299,-70.45385,7/14/20
5.00593,-70.77089,7/14/20
4.91486,-70.58492,7/14/20
4.91978,-70.58559,7/14/20
1.80601,-76.96674,7/14/20
1.61428,-77.40649,7/14/20
6.34902,-71.85327,7/14/20
6.34835,-71.85808,7/14/20
6.35226,-71.86358,7/14/20
5.35112,-70.21574,7/14/20
5.35069,-70.2187,7/14/20
5.3562,-70.21642,7/14/20
5.34931,-70.21799,7/14/20
5.3548,-70.21571,7/14/20
5.35439,-70.21868,7/14/20
2.89721,-76.52811,7/14/20
2.19452,-75.82599,7/14/20
4.96838,-70.31516,7/14/20
4.96797,-70.31805,7/14/20
3.50534,-71.8073,7/14/20
3.50547,-71.80856,7/14/20
3.47774,-72.78357,7/14/20
3.47827,-72.77985,7/14/20
2.02508,-74.26031,7/14/20
3.53029,-75.25887,7/14/20
3.52673,-75.25833,7/14/20
3.52734,-75.25431,7/14/20
3.52258,-75.26176,7/14/20
3.52317,-75.2578,7/14/20
3.46216,-75.22737,7/14/20
3.55783,-75.41106,7/14/20
5.58631,-70.57124,7/14/20
5.58551,-70.57687,7/14/20
5.58711,-70.5656,7/14/20
4.87097,-74.79279,7/14/20
4.87162,-74.78836,7/14/20
4.86852,-70.77208,7/14/20
3.68756,-72.37706,7/14/20
3.68814,-72.37308,7/14/20
3.75886,-76.4811,7/14/20
3.75546,-76.48065,7/14/20
3.56166,-76.48755,7/14/20
5.07902,-68.73709,7/14/20
4.23621,-72.1916,7/14/20
4.23681,-72.18739,7/14/20
4.23246,-72.18679,7/14/20
4.2263,-72.19876,7/14/20
4.2269,-72.19457,7/14/20
3.28778,-72.09856,7/14/20
4.96119,-71.44753,7/14/20
3.89093,-69.00938,7/14/20
5.6891,-76.6582,7/14/20
5.77332,-72.87891,7/14/20
4.32215,-69.17941,7/14/20
4.31965,-69.18144,7/14/20
10.58917,-73.06454,7/14/20
11.29896,-72.99254,7/14/20
10.41676,-73.05339,7/14/20
11.30354,-72.99306,7/14/20
8.65674,-73.9455,7/14/20
8.93005,-72.87494,7/14/20
8.93493,-72.8394,7/14/20
11.29981,-72.99048,7/14/20
11.30439,-72.99105,7/14/20
8.21554,-72.49373,7/14/20
8.16394,-72.50087,7/14/20
8.32997,-73.59859,7/14/20
6.544,-73.87666,7/14/20
8.14402,-72.51231,7/14/20
8.142,-72.51263,7/14/20
8.38193,-73.62505,7/14/20
10.40991,-73.0704,7/14/20
8.33729,-73.82391,7/14/20
8.73965,-72.95498,7/14/20
8.73578,-74.15196,7/14/20
8.43637,-73.60927,7/14/20
7.01041,-73.3149,7/14/20
10.21797,-73.78874,7/14/20
8.86129,-73.8116,7/14/20
9.81343,-73.20486,7/14/20
8.81188,-73.50955,7/14/20
6.35649,-71.85844,7/15/20
6.35589,-71.8541,7/15/20
10.31997,-75.48777,7/15/20
4.35738,-76.13235,7/15/20
3.44809,-73.74416,7/15/20
4.10797,-75.29744,7/15/20
8.40222,-72.72394,7/15/20
3.93132,-73.68951,7/15/20
8.74421,-73.6607,7/15/20
8.74088,-73.66018,7/15/20
8.27571,-73.73151,7/15/20
3.7899,-74.46465,7/15/20
8.08187,-72.59607,7/15/20
8.07756,-73.8543,7/15/20
6.22993,-75.96795,7/15/20
6.671,-73.84264,7/15/20
8.87134,-74.08266,7/15/20
6.6677,-73.84214,7/15/20
8.2512,-72.41917,7/15/20
8.25066,-72.42293,7/15/20
8.70827,-73.56128,7/15/20
8.70494,-73.56078,7/15/20
8.65789,-73.51038,7/15/20
8.65841,-73.50681,7/15/20
5.87319,-74.62656,7/15/20
6.02021,-70.16798,7/15/20
4.04973,-70.90035,7/15/20
4.04621,-70.89983,7/15/20
7.5041,-74.99591,7/15/20
4.46574,-68.84116,7/15/20
4.46177,-68.84059,7/15/20
7.00649,-74.76288,7/15/20
7.00596,-74.76634,7/15/20
4.98281,-74.98763,7/15/20
8.61691,-73.49229,7/15/20
8.60322,-73.51552,7/15/20
8.60374,-73.512,7/15/20
8.59463,-73.48161,7/15/20
4.06028,-70.90192,7/15/20
8.58227,-73.54163,7/15/20
8.59129,-73.48114,7/15/20
8.53501,-73.4698,7/15/20
8.45967,-73.61256,7/15/20
8.43608,-73.58821,7/15/20
8.44602,-73.52131,7/15/20
8.44268,-73.5209,7/15/20
8.44341,-73.4241,7/15/20
4.11278,-70.66926,7/15/20
8.74369,-73.66422,7/15/20
7.78459,-72.56918,7/15/20
8.54687,-72.64673,7/15/20
8.78504,-73.56928,7/15/20
4.76514,-70.72937,7/15/20
4.5749,-70.50061,7/15/20
4.57851,-70.50112,7/15/20
8.33276,-72.84197,7/15/20
4.17683,-75.01623,7/15/20
8.971,-73.52596,7/15/20
6.78405,-74.57471,7/15/20
4.39064,-74.97207,7/15/20
4.27483,-74.98329,7/15/20
6.32097,-74.73978,7/15/20
4.95984,-69.96397,7/15/20
4.95919,-69.96847,7/15/20
8.39128,-73.59466,7/15/20
8.22682,-72.39589,7/15/20
8.33206,-73.53548,7/15/20
3.37339,-76.22262,7/15/20
3.32727,-76.33146,7/15/20
3.32011,-75.45834,7/15/20
8.32593,-73.53093,7/15/20
8.30824,-73.53544,7/15/20
3.92476,-74.9841,7/15/20
3.86978,-75.00516,7/15/20
1.98709,-77.56437,7/15/20
7.97296,-75.50319,7/15/20
8.52559,-74.05616,7/15/20
4.11084,-75.30142,7/15/20
4.69285,-76.11698,7/15/20
9.75559,-74.20429,7/15/20
10.66674,-72.88611,7/15/20
11.09474,-73.23695,7/15/20
10.39948,-73.06261,7/15/20
10.9015,-72.85356,7/15/20
10.59842,-72.94553,7/15/20
10.60186,-72.94595,7/15/20
10.60132,-72.94965,7/15/20
10.66328,-72.8857,7/15/20
10.26179,-73.16669,7/15/20
10.24535,-73.16041,7/15/20
10.16351,-73.99393,7/15/20
11.22378,-72.48756,7/15/20
10.40793,-73.05253,7/15/20
10.10571,-73.39771,7/15/20
10.30568,-73.72231,7/15/20
11.14766,-73.23238,7/15/20
10.13029,-73.46456,7/15/20
10.12976,-73.46819,7/15/20
11.11524,-72.87439,7/15/20
10.13366,-73.46507,7/15/20
9.72386,-73.11339,7/15/20
9.75612,-74.2008,7/15/20
10.19312,-73.15623,7/15/20
11.24393,-72.34655,7/15/20
10.33819,-73.07679,7/15/20
10.7504,-72.76511,7/15/20
10.29081,-73.18187,7/15/20
9.80587,-75.06118,7/15/20
10.13312,-73.46868,7/15/20
9.75228,-74.20379,7/15/20
10.14245,-75.3053,7/15/20
10.13649,-73.46919,7/15/20
10.13909,-72.97865,7/15/20
10.14306,-72.97523,7/15/20
10.15549,-73.36413,7/15/20
10.15886,-73.36462,7/15/20
9.99819,-75.09196,7/15/20
10.40521,-73.07107,7/15/20
9.75629,-74.15421,7/15/20
10.35765,-73.15836,7/15/20
11.08123,-72.67696,7/15/20
9.8644,-74.92459,7/15/20
9.93272,-75.07828,7/15/20
9.74618,-74.19929,7/15/20
9.7467,-74.19579,7/15/20
11.11873,-72.87462,7/15/20
9.77369,-73.08054,7/15/20
11.19788,-72.34,7/15/20
11.19433,-72.33951,7/15/20
9.72672,-73.11749,7/15/20
10.79882,-72.81438,7/15/20
10.25685,-74.00532,7/15/20
10.38749,-73.99342,7/15/20
10.29612,-73.92448,7/15/20
10.6702,-72.88649,7/15/20
10.29944,-73.92503,7/15/20
9.93602,-75.0788,7/15/20
9.76308,-73.15255,7/15/20
10.42203,-73.98793,7/15/20
9.72973,-73.0733,7/15/20
10.26764,-73.60889,7/15/20
9.47184,-74.05894,7/15/20
10.14884,-73.74813,7/15/20
10.00952,-73.17143,7/15/20
10.18918,-73.15942,7/15/20
10.34622,-73.49506,7/15/20
10.48517,-73.26469,7/15/20
10.48463,-73.26839,7/15/20
10.19258,-73.15988,7/15/20
10.56946,-73.12128,7/15/20
