latitude,longitude,acq_date
-12.05304,-54.22782,7/1/20
-12.05248,-54.23145,7/1/20
-10.78174,-55.93298,7/1/20
-4.3037,-47.7016,7/1/20
-10.78456,-55.91532,7/1/20
-4.24573,-47.76395,7/1/20
-10.78231,-55.92944,7/1/20
-10.68337,-52.06441,7/1/20
-10.77694,-56.21961,7/1/20
-9.46196,-48.50353,7/1/20
-8.49204,-47.89103,7/1/20
-13.54215,-56.60501,7/1/20
-10.73184,-52.04437,7/1/20
-9.22798,-47.53469,7/1/20
-9.34319,-57.96967,7/1/20
-10.16899,-52.65564,7/1/20
-7.90338,-55.36097,7/1/20
-8.56299,-55.14392,7/1/20
-5.27034,-60.42061,7/1/20
-4.44061,-47.45208,7/1/20
-9.50145,-58.38931,7/1/20
-11.92531,-54.05862,7/1/20
-8.87154,-49.22456,7/1/20
-10.14771,-52.40755,7/1/20
-9.22328,-47.53398,7/1/20
-10.69329,-52.02283,7/1/20
-10.9994,-54.83202,7/1/20
-9.46147,-48.50157,7/1/20
-10.70854,-54.47593,7/1/20
-4.03305,-48.00156,7/1/20
-11.92476,-54.06228,7/1/20
-4.03727,-48.00224,7/1/20
-4.30137,-47.82125,7/1/20
-14.44808,-50.68433,7/1/20
-21.58442,-48.09041,7/1/20
-14.27727,-56.63963,7/1/20
-21.59194,-48.09137,7/1/20
-14.46647,-54.88248,7/1/20
-19.12107,-55.55038,7/1/20
-14.44759,-50.68808,7/1/20
-15.72236,-58.95097,7/1/20
-14.66742,-59.54174,7/1/20
-14.45267,-50.68116,7/1/20
-20.90357,-46.98811,7/1/20
-16.29793,-58.70401,7/1/20
-20.01283,-47.21217,7/1/20
-19.12164,-55.54655,7/1/20
-15.95826,-54.62122,7/1/20
-14.66667,-59.5461,7/1/20
-17.38495,-48.23942,7/1/20
-14.51721,-57.07003,7/1/20
-20.00763,-47.20781,7/1/20
-15.00118,-59.21976,7/1/20
-18.14919,-49.39537,7/1/20
-14.46592,-54.88613,7/1/20
-21.59541,-48.08885,7/1/20
-15.00045,-59.22394,7/1/20
-14.82488,-51.02544,7/1/20
-15.07852,-48.94519,7/1/20
-19.1239,-55.55476,7/1/20
-14.45218,-50.68491,7/1/20
-15.37552,-50.90984,7/1/20
-14.46536,-54.88977,7/1/20
-14.82575,-51.02558,7/1/20
-15.00402,-59.22456,7/1/20
-14.46256,-54.88559,7/1/20
-14.28059,-56.64018,7/1/20
-15.74225,-52.52238,7/1/20
-14.4581,-54.89235,7/1/20
-16.29727,-58.70793,7/1/20
-15.74598,-52.52296,7/1/20
-15.88139,-55.20644,7/1/20
-14.44806,-54.91313,7/1/20
-21.59008,-48.08784,7/1/20
-21.59229,-48.08795,7/1/20
-19.12333,-55.55858,7/1/20
-14.44471,-54.91259,7/1/20
-15.00474,-59.22037,7/1/20
-21.58662,-48.09043,7/1/20
-14.27784,-56.63605,7/1/20
-14.28116,-56.63661,7/1/20
-19.12729,-55.55531,7/1/20
-14.46201,-54.88924,7/1/20
-21.59762,-48.08885,7/1/20
-21.58976,-48.0913,7/1/20
-14.45474,-54.89182,7/1/20
-14.77561,-59.30742,7/1/20
-19.74245,-46.30379,7/1/20
-13.35402,-59.87762,7/1/20
-13.35561,-59.86823,7/1/20
-13.35777,-59.87833,7/1/20
-13.35857,-59.87364,7/1/20
-13.35936,-59.86895,7/1/20
-13.35162,-59.8698,7/1/20
-13.35245,-59.8651,7/1/20
-13.35455,-59.87518,7/1/20
-13.35538,-59.87049,7/1/20
-13.3562,-59.86581,7/1/20
-13.35831,-59.87589,7/1/20
-13.35913,-59.8712,7/1/20
-13.35748,-59.88058,7/1/20
-13.35995,-59.86653,7/1/20
-13.36124,-59.88128,7/1/20
-13.36206,-59.87659,7/1/20
-13.36042,-59.88597,7/1/20
-13.36289,-59.87191,7/1/20
-13.365,-59.88195,7/1/20
-13.36418,-59.88665,7/1/20
-13.35481,-59.87292,7/1/20
-13.35185,-59.86752,7/1/20
-13.35106,-59.87222,7/1/20
-20.67748,-46.52346,7/1/20
-20.67704,-46.52802,7/1/20
-17.31414,-54.07925,7/1/20
-17.31473,-54.07518,7/1/20
-16.12661,-59.87616,7/1/20
-16.12736,-59.87181,7/1/20
-16.12299,-59.87547,7/1/20
-16.12374,-59.87112,7/1/20
-17.86536,-57.36026,7/1/20
-17.86868,-57.36083,7/1/20
-17.89247,-57.36125,7/1/20
-18.53331,-55.48536,7/1/20
-17.90675,-57.2929,7/1/20
-17.9167,-57.29463,7/1/20
-18.5367,-55.48592,7/1/20
-18.53614,-55.48971,7/1/20
-10.08637,-46.7178,7/1/20
-10.08693,-46.72235,7/1/20
-10.0808,-46.72295,7/1/20
-12.26322,-42.01086,7/1/20
-20.70814,-41.75113,7/1/20
-11.47439,-47.0387,7/1/20
-11.46803,-47.03923,7/1/20
-10.25537,-40.6218,7/1/20
-11.26848,-46.65067,7/1/20
-17.21076,-44.22454,7/1/20
-13.7737,-48.2952,7/1/20
-13.76469,-48.27516,7/1/20
-13.76528,-48.28125,7/1/20
-13.74225,-47.7802,7/1/20
-13.7755,-48.29543,7/1/20
-13.76699,-48.28166,7/1/20
-13.7593,-48.27568,7/1/20
-13.75992,-48.28177,7/1/20
-13.59322,-47.75549,7/1/20
-13.66967,-45.40075,7/1/20
